"Id","Code","Name","Standard Class","Domain","Vocab","Validity","Concept"
19081533,572163,"aspirin 81 MG [St. Joseph Aspirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19082433,317300,"aspirin 325 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19084352,571742,"aspirin 400 MG / caffeine 32 MG [Uni-Ann]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19084502,572213,"aspirin 325 MG [Uni-Tren]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19084828,572221,"aspirin 500 MG [Valomag]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19084912,611,"aluminum aspirin","Ingredient","Drug","RxNorm","Valid","Standard"
19086278,330834,"aspirin 1200 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19086836,330983,"aluminum aspirin 648 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19088034,574548,"aspirin 25 MG / dipyridamole 200 MG [Aggrenox]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19088708,332609,"aspirin 500 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19090527,334025,"aspirin 350 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19092000,335990,"aspirin 742 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19092032,336010,"aspirin 385 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19092034,336012,"aspirin 770 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19092060,336028,"aspirin 230 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19092085,336033,"aspirin 262.5 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19092766,336430,"aspirin 227 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19093131,337016,"aspirin 259 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19095055,342917,"aspirin 2.2 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19095671,343788,"aspirin 3.14 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19095993,346310,"aspirin 8.46 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19096443,571752,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG [Fiorinal]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19096791,349516,"aspirin 800 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19097551,350459,"aspirin 428 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19097552,350460,"aspirin 856 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19101596,387090,"aspirin 325 MG Delayed Release Oral Tablet [Bayer Aspirin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19101799,391930,"aspirin 975 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19101865,392409,"aspirin 81 MG Oral Tablet [Heartline]","Branded Drug","Drug","RxNorm","Valid","Standard"
19101866,392410,"aspirin 165 MG Oral Tablet [1/2 Halfprin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19102522,403924,"aspirin 81 MG Delayed Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19102597,404071,"aspirin 800 MG Extended Release Oral Tablet [Zero-Order Release]","Branded Drug","Drug","RxNorm","Valid","Standard"
19102640,404172,"acetaminophen 500 MG / caffeine 65 MG Oral Tablet [Excedrin Tension Headache]","Branded Drug","Drug","RxNorm","Valid","Standard"
19102865,404658,"aspirin 81 MG Delayed Release Oral Capsule [YSP Aspirin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19103343,410183,"aspirin 30 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103344,410184,"aspirin 325 MG / phenobarbital 16.2 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103345,410185,"aspirin 325 MG / caffeine 55 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103346,410186,"aspirin 325 MG / caffeine 32 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103352,410204,"aspirin 285 MG / caffeine 50 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103353,410205,"aspirin 650 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103506,410704,"aspirin 50 MG / dipyridamole 75 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103589,411060,"ascorbic acid 50 MG / aspirin 250 MG / diphenylpyraline 2 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103610,411122,"ascorbic acid 125 MG / aspirin 250 MG / cysteine 65 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19103854,411884,"aspirin 100 MG Delayed Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19104002,412162,"24 HR aspirin 75 MG / isosorbide mononitrate 60 MG Extended Release Oral Capsule","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19105372,420470,"aspirin 200 MG / papaverine 5 MG / phenobarbital 15 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105373,420471,"aspirin 450 MG / papaverine 2 MG / phenobarbital 30 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105500,421151,"aspirin 25 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105501,421152,"aspirin 160 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105505,421162,"aspirin 150 MG / phenobarbital 10 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105506,421163,"aspirin 100 MG / phenobarbital 10 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105509,421239,"aspirin 250 MG / phenobarbital 50 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19105510,421240,"aspirin 250 MG / phenobarbital 20 MG Rectal Suppository","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106224,427476,"aspirin 100 MG / glycine 45 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106225,427477,"aspirin 500 MG / glycine 250 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106226,427478,"aspirin 100 MG / glycine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106337,428206,"aspirin 300 MG / chlormezanone 100 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106354,428280,"aluminum hydroxide 100 MG / aspirin 350 MG / caffeine 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106374,428365,"ascorbic acid 208 MG / aspirin 510 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106394,428423,"aspirin 300 MG / quinine 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106685,429303,"aspirin 150 MG / pyridinolcarbamate 250 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19106760,429481,"aspirin 250 MG / lithium 42 MG / quinine 1.5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107384,432384,"aspirin 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107385,432385,"aspirin 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107386,432386,"aspirin 250 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107387,432387,"aspirin 400 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107388,432388,"aspirin 320 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107502,432620,"acetiamine 50 MG / aspirin 350 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107517,432639,"acetaminophen 250 MG / aspirin 325 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107518,432640,"acetaminophen 300 MG / aspirin 300 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107519,432641,"acetaminophen 150 MG / aspirin 250 MG / caffeine 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107520,432642,"acetaminophen 250 MG / aspirin 210 MG / caffeine 40 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107521,432643,"acetaminophen 162 MG / aspirin 227 MG / caffeine 32 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107522,432645,"acetaminophen 200 MG / aspirin 250 MG / caffeine 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107573,432713,"acetaminophen 150 MG / aspirin 250 MG / caffeine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107574,432714,"acetaminophen 200 MG / aspirin 300 MG / caffeine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107575,432715,"acetaminophen 250 MG / aspirin 250 MG / caffeine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107576,432719,"aspirin 475 MG / caffeine 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107577,432720,"aspirin 650 MG / caffeine 65 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107578,432721,"aspirin 350 MG / caffeine 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107579,432722,"aspirin 227 MG / caffeine 32.4 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107580,432724,"aspirin 486 MG / caffeine 16.2 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107581,432725,"aspirin 325 MG / caffeine 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107582,432726,"aspirin 500 MG / caffeine 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107583,432727,"aspirin 500 MG / caffeine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107584,432728,"aspirin 450 MG / caffeine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107585,432729,"aspirin 400 MG / caffeine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107667,432894,"ascorbic acid 100 MG / aspirin 500 MG / caffeine 10 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107668,432895,"ascorbic acid 25 MG / aspirin 300 MG / caffeine 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107792,433353,"aspirin 300 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107793,433354,"aspirin 400 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107799,433417,"aspirin 500 MG / glycine 250 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107800,433418,"aspirin 100 MG / glycine 50 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107801,433419,"aspirin 300 MG / glycine 150 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107804,433424,"aspirin 524 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19107959,433876,"aspirin 333 MG Delayed Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108036,434071,"aspirin 250 MG / sulfur 200 MG Delayed Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108080,434290,"aspirin 500 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108164,434451,"aspirin 130 MG Oral Lozenge","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108423,435504,"aspirin 488 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108425,435507,"aspirin 488 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108426,435517,"aspirin 325 MG / butalbital 15 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108428,435521,"aspirin 500 MG Delayed Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19108857,437674,"aspirin 160 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108858,437675,"aspirin 30 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108859,437676,"aspirin 320 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108860,437678,"aspirin 333 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108870,437699,"aspirin 50 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108871,437700,"aspirin 524 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108895,437748,"aspirin 510 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108896,437749,"aspirin 285 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108898,437751,"aspirin 450 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19108899,437752,"aspirin 475 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19111606,451075,"aspirin 375 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19112706,484435,"aspirin 227.5 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19113459,540730,"aspirin 975 MG [Easprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115063,561992,"aspirin 324 MG Delayed Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19115122,562103,"aspirin 500 MG Disintegrating Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19115382,563057,"aspirin 300 MG [Laboprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115383,563058,"aspirin 600 MG [Paynocil]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115384,563059,"aspirin 324 MG [Caprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115385,563060,"aspirin 500 MG [Levius]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115386,563061,"aspirin 600 MG [Nu-Seals Aspirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115387,563062,"aspirin 600 MG [Palaprin Forte]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115737,563472,"aspirin 300 MG [postMI]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19115992,563816,"aspirin 300 MG [Caprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19116552,564522,"aspirin 500 MG [Anadin All-Night]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19116553,564523,"aspirin 500 MG [Aspro Clear Maximum Strength]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19116626,564622,"aspirin 75 MG [postMI]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19116877,564986,"aspirin 75 MG [Caprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19117127,565306,"ampicillin 250 MG [Ampitrin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19117128,565307,"ampicillin 500 MG [Ampitrin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19117129,565308,"ampicillin 25 MG/ML [Ampitrin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19117130,565309,"ampicillin 50 MG/ML [Ampitrin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19117378,565621,"aspirin 300 MG [Claradin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19118198,567600,"aspirin 975 MG [Entaprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19118848,569980,"acetaminophen 325 MG [Adprin B]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19118882,570043,"acetaminophen 500 MG [Adprin B]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19118906,570079,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Excedrin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19118907,570080,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Genace brand of acetaminophen/aspirin/caffeine]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19118909,570083,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Uni-Case]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19119176,570399,"aspirin 325 MG / meprobamate 200 MG [Equagesic]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19119177,570400,"aspirin 325 MG / meprobamate 200 MG [Micrainin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19119218,570442,"aspirin 325 MG / methocarbamol 400 MG [Robaxisal]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19119238,570464,"acetaminophen 500 MG [XS No Aspirin PR]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19119637,570973,"aspirin 325 MG / pentazocine 12.5 MG [Talwin Compound]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120020,572200,"aspirin 325 MG [Aspir-trin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120021,572202,"aspirin 325 MG [Aspirtab]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120022,572203,"aspirin 325 MG [Bayer Aspirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120023,572206,"aspirin 325 MG [Empirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120024,572207,"aspirin 325 MG [Entercote]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120025,572208,"aspirin 325 MG [Gennin-FC]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120026,572209,"aspirin 325 MG [Genprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120027,572210,"aspirin 325 MG [Norwich Aspirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120029,572218,"aspirin 500 MG [Extra Strength Bayer]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120030,572220,"aspirin 500 MG [Norwich Aspirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120032,572230,"aspirin 650 MG [Bayer Aspirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120283,573200,"acetaminophen 160 MG / aspirin 230 MG / caffeine 33 MG [Supac]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120621,574308,"aspirin 325 MG [Bufferin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120622,574309,"aspirin 325 MG [Buffex]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19120623,574310,"aspirin 325 MG [Uni-Buff]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19121055,576091,"aspirin 81 MG [Heartline]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19121056,576092,"aspirin 165 MG [1/2 Halfprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19123011,605252,"aspirin 650 MG / caffeine 33.3 MG / salicylamide 195 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
19123280,608695,"aspirin 500 MG / caffeine 32 MG [Anacin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19123281,608696,"aspirin 500 MG / caffeine 32 MG Oral Tablet [Anacin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19124325,637540,"aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19124626,646434,"aspirin 325 MG Delayed Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19124711,647677,"aspirin 650 MG Extended Release Oral Tablet [Bayer Aspirin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19124716,647854,"acetaminophen 130 MG / aspirin 260 MG / caffeine 16.2 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19124719,647869,"acetaminophen 130 MG / aspirin 260 MG / caffeine 16.3 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19124730,647976,"aspirin 300 MG / caffeine 65 MG / magnesium salicylate 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19124731,647977,"aspirin 360 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19124733,647979,"aspirin 360 MG / caffeine 75 MG / magnesium salicylate 60 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19124734,647983,"aspirin 363 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19124735,647984,"aspirin 363 MG / caffeine 32 MG / salicylamide 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19125517,688213,"aspirin 2.5 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19125518,688214,"aspirin 2.5 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19125577,692836,"acetaminophen 325 MG / aspirin 500 MG / caffeine 65 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
19125971,701874,"aspirin 500 MG Oral Capsule [Extra Strength Bayer]","Branded Drug","Drug","RxNorm","Valid","Standard"
19126176,702316,"aspirin 500 MG / caffeine 32.5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19126178,702318,"aspirin 500 MG / caffeine 32.5 MG [Bayer Back and Body Pain]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19126179,702320,"aspirin 500 MG / caffeine 32.5 MG Oral Tablet [Bayer Back and Body Pain]","Branded Drug","Drug","RxNorm","Valid","Standard"
19126926,721805,"aspirin 1.5 MG/ML [Platet]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19126927,721806,"aspirin 1.5 MG/ML [Solprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19126942,723530,"acetaminophen 250 MG / aspirin 250 MG Oral Tablet [Excedrin Back & Body]","Branded Drug","Drug","RxNorm","Valid","Standard"
19126977,724442,"aspirin 81 MG [Anacin Aspirin Regimen]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19126978,724444,"aspirin 81 MG Oral Tablet [Anacin Aspirin Regimen]","Branded Drug","Drug","RxNorm","Valid","Standard"
19127010,724620,"aspirin 325 MG / oxycodone hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG Oral Tablet [Percodan]","Branded Drug","Drug","RxNorm","Valid","Standard"
19130280,797050,"aspirin 650 MG / caffeine 32 MG / salicylamide 200 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
19130281,797051,"aspirin 650 MG / caffeine 32 MG / salicylamide 200 MG [Stanback Headache Powder]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19130282,797053,"aspirin 650 MG / caffeine 32 MG / salicylamide 200 MG Oral Powder [Stanback Headache Powder]","Branded Drug","Drug","RxNorm","Valid","Standard"
19132061,806446,"aspirin 500 MG / caffeine 65 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19132063,806448,"aspirin 500 MG / caffeine 65 MG [Bayer Headache Relief]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19132064,806450,"aspirin 500 MG / caffeine 65 MG Oral Tablet [Bayer Headache Relief]","Branded Drug","Drug","RxNorm","Valid","Standard"
19132205,806877,"aspirin 200 MG / butalbital 50 MG / caffeine 40 MG / codeine 30 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19132757,809443,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG [Farbital]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19132758,809445,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet [Farbital]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133088,825180,"aspirin 81 MG Chewable Tablet [Bayer Aspirin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133296,828600,"aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 65 MG Oral Capsule [Propoxyphene Compound 65]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133297,828601,"aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 65 MG [PC-CAP]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19133298,828602,"aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 65 MG Oral Capsule [PC-CAP]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133429,830523,"aspirin 500 MG [Ascriptin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19133430,830525,"aspirin 500 MG Oral Tablet [Ascriptin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133434,830529,"aspirin 325 MG [Ascriptin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19133435,830530,"aspirin 325 MG Oral Tablet [Ascriptin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133436,830531,"aspirin 325 MG [Aspidrox]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19133437,830533,"aspirin 325 MG Oral Tablet [Aspidrox]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133438,830534,"aspirin 500 MG [Aspir-Mox]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19133439,830536,"aspirin 500 MG Oral Tablet [Aspir-Mox]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133440,830537,"aspirin 325 MG [Aspir-Mox]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19133441,830538,"aspirin 325 MG Oral Tablet [Aspir-Mox]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133442,830539,"aspirin 325 MG [Magnaprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19133443,830541,"aspirin 325 MG Oral Tablet [Magnaprin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19133447,830547,"acetaminophen 120 MG / aspirin 260 MG / salicylamide 120 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134685,844877,"aspirin 75 MG / isosorbide mononitrate 60 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19135098,845999,"aspirin 5.42 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19135241,847089,"aspirin 81 MG [Miniprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19135472,848770,"aspirin 325 MG / oxycodone hydrochloride 4.84 MG [Percodan Reformulated May 2009]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19135530,849318,"aspirin 389 MG / caffeine 32 MG / propoxyphene hydrochloride 32 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19135553,849425,"aspirin 375 MG / caffeine 30 MG / propoxyphene napsylate 100 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19135554,849426,"aspirin 375 MG / caffeine 30 MG / propoxyphene hydrochloride 65 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
35602866,1673786,"aspirin 220 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
35602868,1673788,"acetaminophen 200 MG / aspirin 220 MG / caffeine 27 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
35605959,1722688,"aspirin / calcium carbonate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35605960,1722689,"aspirin 81 MG / calcium carbonate 777 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
35605962,1722691,"aspirin 81 MG / calcium carbonate 777 MG [Bayer Womens]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
